timestamp,ax,ay,az,label
19694,-7122,888,-14555,normal
19694,-11109,-4508,10791,normal
19694,15647,5939,8053,normal
19694,2598,-3335,26857,normal
19711,-7182,3786,10608,normal
19711,-4533,-2583,11007,normal
19711,9711,-829,-3370,normal
19711,-4178,-3660,-2446,normal
19711,-6271,3052,5568,normal
19711,8021,-716,15530,normal
19711,5305,1070,15210,normal
19711,-9408,-1783,6846,normal
19711,7954,1015,1157,normal
19711,-2928,-4001,9426,normal
19711,-9174,-2950,4354,normal
19711,1797,5099,26704,normal
19711,10130,3325,11699,normal
19711,360,-7466,17361,normal
19711,-9707,3323,-9214,normal
19711,915,-4258,2007,normal
19711,8575,3312,-7136,normal
19711,-9035,-5368,4704,normal
19711,4429,4523,16779,normal
19711,8853,2106,20216,normal
19711,-12605,-1793,10276,normal
19711,2110,-2701,-7972,normal
19711,2025,-1352,6525,normal
19711,-4358,1617,-3073,normal
19711,-1529,-1810,21552,normal
19711,20123,4748,13931,normal
19711,-11910,-1857,22478,normal
19711,-13100,-3901,-1640,normal
19711,18093,3606,11255,normal
19711,-3334,-2556,1030,normal
19711,-16340,-2791,8423,normal
19711,11920,5773,21349,normal
19711,8598,589,15214,normal
19711,-6157,-4151,4066,normal
19711,1752,-452,-4801,normal
19711,-1237,1365,2128,normal
19711,-10683,-5096,5105,normal
19711,15006,5710,14538,normal
19711,1212,2893,19417,normal
19711,-13417,-6467,-261,normal
19711,5569,-547,8424,normal
19711,13467,3760,-5543,normal
19711,-18866,-5084,9165,normal
19711,-1627,-1255,1815,normal
19711,20382,4784,27656,normal
19711,-5820,2813,9414,normal
19711,-15810,-8875,6894,normal
19711,10928,4334,1789,normal
19711,-2470,-4397,-189,normal
19711,-3206,868,5560,normal
19711,9244,2918,11123,normal
19711,1513,-1126,18842,normal
19711,-10770,-3111,6959,normal
19711,4617,2150,6674,normal
19711,4212,1341,3562,normal
19711,-12000,-6884,4437,normal
19711,1552,3123,16045,normal
19711,16205,4998,16580,normal
19711,-7384,-3620,17805,normal
19711,-11224,-3304,-88,normal
19711,14558,1993,8430,normal
19711,1494,1510,3210,normal
19711,-15193,-5459,10170,normal
19711,3550,4967,19854,normal
19728,12364,1146,16444,normal
19728,-8157,-181,4071,normal
19728,-1782,-2954,-14179,normal
19728,11751,-1185,-1120,normal
19728,-11338,919,-7117,normal
19728,-4223,-2791,10408,normal
19728,21999,8410,15751,normal
19728,-7647,-8585,20195,normal
19728,-15921,3966,8312,normal
19728,4715,442,1577,normal
19728,11909,-2967,-7890,normal
19728,-11410,-4970,-7765,normal
19728,468,1838,8675,normal
19728,16243,6273,28908,normal
19728,-10895,-4875,15221,normal
19728,-4975,-60,5515,normal
19728,11271,469,-3802,normal
19728,-14234,-2066,-1489,normal
19728,-8763,-2650,-5214,normal
19728,21440,3826,16669,normal
19728,4114,510,10045,normal
19728,-15629,-3375,12576,normal
19728,11109,3481,2775,normal
19728,6757,-1793,-155,normal
19728,-21021,-4221,-9364,normal
19728,-3793,1396,9805,normal
19728,18526,2927,27328,normal
19728,-1830,724,25865,normal
19728,-4427,-911,12686,normal
19728,7244,345,4058,normal
19728,-5047,-6975,-2266,normal
19728,-4201,2476,5103,normal
19728,4714,4479,15983,normal
19728,-684,-4087,27274,normal
19728,-1015,2036,23217,normal
19728,-974,2867,14536,normal
19728,10197,-2227,-4848,normal
19728,-9263,-5491,-11162,normal
19728,-6974,-1170,-8210,normal
19728,17166,6790,17031,normal
19728,-843,-1075,22545,normal
19728,-4204,-2040,21866,normal
19728,-6780,2433,16443,normal
19728,-1516,-4193,-4252,normal
19728,10280,982,985,normal
19728,-5404,-2762,1090,normal
19728,-5791,-1980,23285,normal
19728,7946,4575,25016,normal
19728,7910,3620,17654,normal
19728,-5199,-5285,-4228,normal
19728,-10463,-5558,-14014,normal
19728,-1530,3354,-6715,normal
19728,4753,450,760,normal
19728,5709,-703,16775,normal
19728,2930,888,15747,normal
19728,-2116,-96,15904,normal
19728,-1851,1374,-16,normal
19728,-208,-5655,-9498,normal
19728,-7132,-865,-3064,normal
19728,-1355,-1845,16606,normal
19728,7799,8816,32764,normal
19728,1538,-2330,21392,normal
19728,6137,-2507,7686,normal
19728,-9134,-943,-8925,normal
19746,-6130,-4013,-8884,normal
19746,8586,3592,7411,normal
19746,-1396,-521,13114,normal
19746,-95,3336,26220,normal
19746,2735,-270,15055,normal
19746,1902,-1778,7592,normal
19746,-3404,-1430,-10687,normal
19746,-4134,-2756,-4012,normal
19746,-144,449,9962,normal
19746,10314,1874,29911,normal
19746,-449,6889,31269,normal
19746,-10159,-6500,8290,normal
19746,6953,-2204,-1473,normal
19746,-3498,335,-8153,normal
19746,-5230,-3570,3115,normal
19746,6920,6383,20109,normal
19746,3534,-2987,16060,normal
19746,2233,2105,19570,normal
19746,135,-1596,900,normal
19746,-11194,-1528,5064,normal
19746,-1851,-4601,-9026,normal
19746,4934,2971,14596,normal
19746,6284,2855,11235,normal
19746,-1093,-3214,29085,normal
19746,780,1914,12576,normal
19746,-7727,-1126,-986,normal
19746,699,-3786,-17094,normal
19746,10834,-779,-5374,normal
19746,-10126,2368,12268,normal
19746,-6386,-1099,19232,normal
19746,19316,3964,22306,normal
19746,-656,-3687,8869,normal
19746,-10408,-1642,2575,normal
19746,-8670,149,2429,normal
19746,12776,-947,194,normal
19746,2962,3478,9489,normal
19746,-14755,-4301,5533,normal
19746,15825,884,20399,normal
19746,2102,6086,9473,normal
19746,-10391,-9204,-4805,normal
19746,3860,4290,-1606,normal
19746,-3579,-3014,-3053,normal
19746,1046,3109,16343,normal
19746,6638,1126,5723,normal
19746,-3903,-1214,13695,normal
19746,-981,-3564,-3561,normal
19746,3455,501,18101,normal
19746,4610,5265,4860,normal
19746,-15528,-7159,14509,normal
19746,5651,1430,6352,normal
19746,9391,3179,21433,normal
19746,-11080,243,3435,normal
19746,-4315,-6066,5376,normal
19746,20231,2362,-94,normal
19746,-10529,-93,11534,normal
19746,-4854,-1544,8260,normal
19746,6873,4437,29085,normal
19746,319,-1550,-888,normal
19746,-10074,-3911,8780,normal
19746,10714,2613,-7573,normal
19746,-10251,-1138,19926,normal
19746,913,-2166,-3098,normal
19746,17330,2880,22032,normal
19746,-3532,2014,-3713,normal
19763,-14469,-9454,16387,normal
19763,8485,8840,8466,normal
19763,-4565,-2645,7291,normal
19763,-3228,-2150,-1944,normal
19763,8402,-2518,11475,normal
19763,3286,7683,14485,normal
19763,-11825,-5764,7063,normal
19763,12493,1398,-3965,normal
19763,-796,-2904,-486,normal
19763,-7198,-119,-4507,normal
19763,-3499,1461,22244,normal
19763,10746,2937,5981,normal
19763,-7335,-5310,22403,normal
19763,-740,679,-7086,normal
19763,5876,1476,16242,normal
19763,1618,797,-9167,normal
19763,-5695,-7475,7651,normal
19763,-888,5006,1639,normal
19763,3712,20,18674,normal
19763,-283,2909,17311,normal
19763,-1954,-4843,885,normal
19763,2871,1168,5934,normal
19763,-5533,-755,-6278,normal
19763,-4228,-1710,9019,normal
19763,17104,3389,4268,normal
19763,239,-2964,14491,normal
19763,-15887,1316,10041,normal
19763,4055,-496,12609,normal
19763,9271,2819,7341,normal
19763,-9328,-5626,-8443,normal
19763,410,756,8158,normal
19763,2903,2068,10563,normal
19763,1632,-1985,20224,normal
19763,3079,5714,7418,normal
19763,-1718,-6770,208,normal
19763,937,-1700,6182,normal
19763,-7894,3084,8340,normal
19763,-3368,1615,16043,normal
19763,13801,-2159,7714,normal
19763,56,-2940,14360,normal
19763,-10220,4034,2903,normal
19763,6760,-2045,9566,normal
19763,4547,891,-4565,normal
19763,-9901,-7710,-2812,normal
19763,3469,6647,13535,normal
19763,1738,1584,18952,normal
19763,279,-2448,14344,normal
19763,-342,1097,-530,normal
19763,-4590,-5494,-4151,normal
19763,6645,1019,3495,normal
19763,454,2856,11635,normal
19763,-8348,-3114,14947,normal
19763,12889,-338,14995,normal
19763,-5714,3217,23322,normal
19763,-7564,-4486,7465,normal
19763,4266,3147,13563,normal
19763,-2532,-3517,-10616,normal
19763,6244,-2490,9186,normal
19763,72,5823,11082,normal
19763,-6843,-2685,13838,normal
19763,13290,-2,6347,normal
19763,1593,-653,6720,normal
